content,label
"JAKARTA, KOMPAS.com – Bersamaan dengan pameran Auto China 2020 yang berlangsung dari 26 September sampai 5 Oktober 2020, Honda membuka selubung mobil-mobil terbarunya.Salah satu yang menarik adalah  CR-V PHEV. Mobil ini menjadi Honda pertama di China yang mengusung sistem plug-in  hybrid (PHEV).Dikutip dari situs Honda Global, mobil elektrifikasi ini rencananya akan dijual secara massal mulai Januari 2021. CR-V PHEV bakal mengusung dapur pacu hybrid generasi terbaru buatan Honda.Baca juga: Hasil Kualifikasi MotoGP Catalunya, Rossi Start Urutan Ketigaautohome.com.cn Tampak belakang Honda CR-V PHEVSistem yang diberi nama Sport  Hybrid i-MMD dengan dua motor listrik ini diklaim memberikan rasa berkendara paling mirip dengan electric vehicle.Di mana semua area berkendara sehari-hari, termasuk kinerja mengemudi, respons tenaga, dan keheningannya identik dengan  mobil listrik.Sejauh ini Honda belum mengumumkan secara resmi detail spesifikasi yang diusung CR-V PHEV. Namun menurut laporan Auto Home, mobil ini diklaim sangat efisien dalam mengolah BBM.Baca juga: Ini Cara Pemerintah Tingkatkan Keselamatan di Jalan Tol Cipaliautohome.com.cn Honda CR-V PHEVKabarnya CR-V PHEV memiliki catatan konsumsi bahan bakar 1,1 liter per 100 kilometer atau sekitar 90,9 km per liter.Dengan kehadiran medium SUV ramah lingkungan ini menjadi salah satu strategi untuk merebut pasar mobil listrik di China.Untuk diketahui, sebelumnya Honda sudah memiliki CR-V Hybrid yang mengusung mesin Atkinson-cycle berkapasitas 2.000 cc 4-silinder untuk pasar Amerika Serikat.Baca juga: Pindah ke Petronas, Rossi Sedih Pisah dengan 2 Mekanik Paling Setianyaautohome.com.cn Honda CR-V PHEVKombinasi mesin bensin dan motor listrik ini menghasilkan tenaga sebesar 212 tk dan torsi maksimal 315 Nm.Sementara di Indonesia, PT Honda Prospect Motor menjual CR-V dalam dua pilihan dapur pacu. Pertama mesin 2.000 cc bertenaga 152 tk dengan transmisi CVT yang dihargai Rp 463,9 juta.Mesin berikutnya, yakni 1.500 cc turbo yang dibanderol Rp 498,4 juta untuk varian 1.5-liter Turbo dan Rp 539,4 juta untuk varian Prestige. ",otomotif
"MIAMI, KOMPAS.com - Selalu ada cara buat tampil klasik. Buat penggemar  BMW R nine T tapi mungkin bosan dengan tampilan standar bisa melirik  motor yang ditawarkan NMoto Studio.NMoto ialah perusahaan asal Amerika Serikat yang bergerak di bidang rekayasa dan kustomisasi roda dua. Beberapa waktu lalu NMoto memperkenalkan produk baru bernama Nostalgia.Baca juga: Perjalanan Valentino Rossi dari Tahun 2000 Sampai Petronas Yamaha SRTFoto: Motorbeam Nostalgia, BMR R nine T kreasi NMotoNostalgia dibangun dari basis R nine T. Tapi desainnya yang bisa dikatakan masuk ranah art deco itu terinspirasi dari motor konsep sebelum zaman Perang Dunia 2, yaitu BMW R7 tahun 1934.Apa yang menarik dari motor ini ialah desain yang menawan. BMW R7 merupakan motor konsep yang tak pernah masuk produksi. Sehingga Nostalgia seperti realisasi proyek pabrikan yang belum terwujud.NMoto mengatakan untuk membangun Nostalgia butuh 74 bagian body kit buatan tangan, dan 11 komponen aftermarket dari merek ternama seperti Motogadget.Baca juga: BMW R80 RT, Cafe Racer Berknalpot Scrambler Foto: Pixabay BMW R7 concept 1934Semua bagian-bagian tersebut dibuat dari material alumunium, yang berarti lebih ringan daripada bawaan motor standar. Ciri khas BMW R7 coba dicontek maksimal, termasuk bagian knalpot yang terlihat seperti bentuk ikan.Selain desain yang menawan, spesifikasinya juga diperhatikan, semua penerangan sudah LED, jok dapat disetel, keyless, suspensi yang bisa diatur dan rem depan pakai Brembo. BMW R nine T kreasi NMotoNMoto menawarkan Nostalgia dengan banderol 50.000 dollar atau setara Rp 747 juta. Dari situs resmi menulis Nostalgia hanya diproduksi terbatas, tapi tidak disebut rinci berapa unit.Jika harga Nostalgia terlalu mahal, konsumen yang sudah punya R nine T konsumen bisa beli paket body kit saja bernama R sevent Kit seharga 7.000 dollar atau setara Rp 104 juta. Skema paket body kit ini mirip seperti Nostalgia. Meski begitu tetap ada beda sedikit di detail sebab R sevent Kit sifatnya bold on alias tinggal pasang dan rencananya baru tersedia pada Oktober 2020. ",otomotif
"Mobil dengan teknologi listrik menghadirkan beragam kemudahan bagi para penggunanya, seperti pengisian daya (charge) yang bisa dilakukan di rumah layaknya perangkat elektronik.Hal ini membuat efektifitas penggunaan waktu harian lebih baik karena pengguna tidak harus selalu mampir ke stasiun pengisian umum jika daya yang tersedia di mobil sudah hampir habis, sebagaimana kendaraan konvensional.Ilustrasinya, mobil digunakan sehari-hari untuk berpergian dari rumah ke kantor hingga sore hari. Saat kembali ke rumah (sore/malam hari), mobil dicolok ke listrik sampai pagi lagi atau mobil ingin digunakan ke kantor.Baca juga: Pajak Mobil Listrik Hyundai Ioniq Lebih Murah Dibanding Xpander CrossKOMPAS.com/Ruly Portable charging Hyundai Ioniq""Kemudian kalau daya yang terisi belum penuh, mobil bisa kembali dicharge di listrik parkiran kantor yang tersedia. Jadi tidak harus ke SPKLU,"" kata Bayu Ardi, Assistant Manager of Fleet & GSO PT  Hyundai Motors Indonesia kepada Kompas.com belum lama ini.Kendati demikian, ada beberapa hal yang patut diperhatikan saat melakukan pengisian daya  mobil listrik di tempat tinggal. Salah satunya kapasitas watt yang harus mencukupi.Dalam kasus  Hyundai Ioniq Electric, pabrikan merekomendasikan daya listrik minimal di rumah adalah 2.200 VA. Alasannya, agar saluran daya stabil meski berbagai peralatan rumah tangga dinyalakan secara bersamaan seperti pompa air, AC, hingga kulkas.""Tapi kalau 1.300 VA mungkin masih bisa, tapi pada portable charger Ioniq harus disetting ke 8A sebelum di colok ke mobil. Kalau 450 kVa - 900 kV belum kami rekomendasi,"" tutur Bayu.Baca juga: [VIDEO] Coba Mobil Listrik Termurah, Hyundai IoniqKOMPAS.com/Ruly Portable charging Hyundai IoniqPortable charger merupakan suatu perangkat yang menjadi satu kesatuan pada mobil berjenis ini. Jadi, saat membeli mobil listrik murni atau plug-in hybrid, pabrikan sudah secara otomatis akan memberikannya.Berikut cara penggunaan portable charger Ioniq:1. Pasang ke outlet rumah dahulu,2. Kemudian ICCB (kotak putih diantara kabel) akan menyala,3. Pastikan kalau tidak menyala kedip berwarna merah,4. Setelah menyala normal, di sisi belakang ada tombol hitam untuk setting arus dari 8A - 10A - 12A dgn menekannya selama 3 detik,5. Jika sudah menyala di 8A, maka Anda dapat memasangkan kepala charger ke mobil,6. Unit akan mulai mengisi daya. ",otomotif
"BEIJING, KOMPAS.com - Belum lama ini di dunia maya muncul foto yang diduga kuat  Harley-Davidson 338R. Tapi sayang foto tersebut dari samping dan tidak menunjukkan seluruh bentuk motor.Kini muncul beberapa paten H-D 338R. Detail motor terkecil H-D itu terlihat jelas mulai dari fasia depan, bentuk rangka, bodi, dan bentuk buritan. Desain keseluruhan mirip motor street tracker.Baca juga: Modifikasi Ninja 250 Karbu Berkonsep City Scrambler Harley-Davidson 388RBelum ada informasi lanjutan soal H-D 338R. Media Malaysia menyebut motor akan diproduksi di China, tapi bisa juga diproduksi juga di luar China yakni di fasilitas H-D di Thailand untuk pasar lain.Foto: Greatbiker Harley Davidson 388RMeski tampilannya sedikit demi sedikit mulai bocor, belum ada konfirmasi kapan H-D 338R bakal resmi meluncur. Termasuk soal spesifikasi teknis yang masih berusaha ditutupi pabrikan.Rumors yang berkembang H-D 338R akan mengusung mesin serupa Benelli 305S. Spesifikasinya 2-silinder segaris dengan bore x stroke yakni 69 mm x 45.2 mm dan mampu menghasilkan 43 tk.Baca juga: PSBB Tahap Kedua, Kemacetan di Jakarta Turun 20 Persen Harley-Davidson 388RTujuan H-D menggandeng Zhejiang Qianjiang Motorcycle adalah karena China dan Asia diyakini sebagai pasar roda dua yang menjanjikan. Di China sendiri, penjualan sepeda motor sudah meningkat hingga 27 persen pada 2018.Maka itu H-D mulai melirik pasar Asia, termasuk mendirikan pabrik di Thailand. Langkah tersebut diambil agar biaya produksi dan harga bagi pasar Asia Eropa bisa ditekan, termasuk menyajikan motor yang lebih terjangkau. ",otomotif
"Pembatasan Sosial Berskala Besar (PSBB) yang kembali diperpanjang hingga 11 Oktober 2020, membuat beberapa pekerja tetap melakukan Work From Home (WFH).Hal tersebut tentu berdampak pada kendaraan yang hanya terpakir di garasi rumah selama pandemi Covid-19.Bicara soal kendaraan, ada hal yang harus diperhatikan ketika memarkir  mobil dalam waktu yang lama, yakni jangan mengaktifkan  rem tangan atau (handbrake).Rusak Rem tangan yang diaktifkan saat mobil parkir lama berpotensi membuat sistem pengereman rusak.Stanly/Otomania Pengunaan rem tanganBaca juga: Hasil Kualifikasi MotoGP Catalunya, Rossi Start Urutan KetigaHead Product Improvement/EDER Dept Technical Service Division PT Astra Daihatsu Motor (ADM) Bambang Supriadi menjelaskan, jika rem tangan aktif saat parkir mobil dalam jangka waktu yang lama, kampas rem bisa menekan brake drum dan lama kelamaan akan lengket.“ Mobil yang sudah diparkir lama umumnya sudah terjadi adhesi, jadi kampas rem gampang melekat pada brake drum. Kondisi inilah yang menyebabkan terjadinya potensi lengket,” ujar Bambang saat dihubungi Kompas.com, Sabtu (27/9/2020).STANLY RAVEL-KOMPAS.com Ilustrasi kampas rem mobil dan piringan cakram.ProsesJika kampas rem sudah terlanjur melekat dengan brake drum, maka proses pelepasannya membutuhkan waktu dan tergolong akan sulit.Beberapa kalangan biasanya memaksa mobil untuk jalan maju mundur secara berulang-ulang sampai rem tak lagi menempel pada brake drum. ",otomotif
"Saat ini mobil compact Sport Utility Vehicle (SUV) banyak diminati oleh masyarakat Indonesia, tidak heran jika pabrikan berlomba-lomba untuk menyajikan mobil jenis ini dan harga saling bersaing.SUV yang baru saja dirilis oleh produsen otomotif Tanah Air, di antaranya ada  Nissan Kicks e-Power yang resmi diluncurkan 2 September 2020 dengan harga Rp 449 juta (on the road), dan  Corolla Cross Hybrid yang lebih dulu dipasarkan pada Agustus lalu dengan harga RAp 497,8 juta.Dua model SUV Jepang ini sama-sama dibekali dengan sistem elektrifikasi. Corolla Cross mengusung model hybrid, sedangkan Nissan Kicks merupakan  mobil listrik tanpa charge.Lantas seperti apa keunggulan kedua SUV tersebut?Baca juga: Deretan Pilihan Skutik Bekas Harga Rp 3 JutaanDimensiDi atas kertas, keduanya memiiki konfigurasi 5 penumpang, namun kabin dan bagasi lebih luas Corolla Cross ketimbang Nissan Kicks.Nissan Kicks e-Power memiliki panjang 4.305 mm, lebar 1.760 mm, dan tinggi 1.615 mm. Sebagai SUV Kompak, mobil ini memiliki jarak roda depan belakang 2.620 mm dan ground clearance 175 mm.TAM Toyota Corolla CrossSedangkan Corolla Cross lebih bongsor, memiliki panjang 4.460 mm, lebar 1.825 mm, dan tinggi 2.630 mm.MesinNissan Kicks dibekali mesin bensin 3 silinder berkapitas 1.198cc dengan tipe HR12 sebagai mesin pengumpan daya ke baterai, bukan sebagai penggerak. Untuk sumber penggerak tetap menggunakan motor listrik yang ditanam pada roda depan yaitu menggunakan EM57. ",otomotif
" Valentino Rossi merupakan salah satu pebalap terbaik di dunia. The Doctor mengoleksi sembilan gelar juara dunia sejak meniti karir di dunia balap motor pada 1996.Pebalap yang kini berusia 41 tahun tersebut menjadi satu-satunya pebalap dalam sejarah yang memenangkan Kejuaraan Dunia di kelas 125cc, 250cc, 500cc dan  MotoGP.Baca juga: Valentino Rossi Resmi Masuk Tim Petronas YamahaYamaha MotoGP Valentino Rossi saat sesi tes di Sirkuit Misano Rossi juga tercatat sebagai pebalap yang mampu meraih juara dunia dari dua merek berbeda, yakni Honda dan Yamaha. Di Honda ialah romantisme, di Yamaha ialah cinta, dan di Ducati kegagalan.Musim depan 2021 pebalap berjuluk The Doctor itu akan pindah ke tim satelit  Petronas Yamaha SRT. Meski pindah ke tim di bawahnya, sebetulnya bukan kali pertama Rossi berada di tim satelit.Berikut perjalanan karir Rossi di kelas premier sampai akhirnya pindah ke Yamaha Petronas SRT tahun depan, yang ditengarai sebagai tim terakhir legenda balap motor tersebut sebelum pensiun. Valentino Rossi1. Nastro Azzuro Honda (2000-2001)Rossi kali pertama naik ke kelas premier atau utama pada tahun 2000 di kelas 500cc bersama tim Nastro Azzuro Honda menggunakan Honda NSR500.Rossi dua musim di tim ini, yakni pada tahun 2000 dan 2001. Tahun pertamanya dia langsung jadi runner up dan meraih rookie of the year. Di tahun kedua dia merebut juara dunia GP500 pertamanya.Di tim inilah awal warna kuning khas #46 berkibar di kelas tertinggi dan jadi ciri khas Rossi sampai sekarang. Ribuan fans berkumpul memakai warna kuning menyala untuk mendukung pebalap idolanya. Valentino Rossi2. Repsol Honda (2002-2003) ",otomotif
"JAKARTA, KOMPAS.com – Mengemudi di  jalan tol saat malam hari, kadang penerangannya agak kurang. Jadi pada beberapa area jalan tol, ada yang gelap dan hanya mengandalkan lampu utama mobil saja.Tentunya hal ini bisa berbahaya, apalagi ketika menyetir di malam hari, kondisi tubuh pengemudi sudah lelah, rawan terjadi  kecelakaan. Salah satu kecelakaan di jalan tol yaitu kejadian  tabrak belakang truk.Kadang lampu belakang truk tidak menyala, atau redup cahayanya, sehingga berpotensi tertabrak dari belakang oleh kendaraan lain. Selain itu, truk yang masuk ke tol juga kadang terlalu berat muatannya, sehingga lambat jalannya.Baca juga: Alasan Jetbus Buatan Adiputro jadi Bodi Bus Favorit PO BusHANDOUT Mobil Daihatsu Luxio ringsek dalam kecelakaan di Tol Cipali, Minggu (15/1/2017) dini hari.Senior Investigator Komite Nasional Keselamatan Transportasi (KNKT) Ahmad Wildan mengatakan, lampu belakang truk di ruas tol kadang menjadi salah satu masalah yang mengakibatkan kecelakaan.“ Truk seringkali tidak terlihat, karena lampunya sudah kusam atau bahkan sudah mati,” ucap Ahmad dala Kuliah Telegram di Grup Indonesia Truckers Club, Jumat (25/9/2020).Selain itu, saat pengujian kendaraan bermotor, hanya lampu depan saja yang diuji kuat pancar cahayanya, yang belakang tidak. Hal ini lah yang menyebabkan truk menjadi tidak terlihat di jalan tol saat malam hari.Baca juga: Jika Pajak Mobil Baru Nol Persen, Harga Mobil Kota Mulai Rp 80 Jutaan“Untuk itu, langkah Ditjen Darat untuk memasang stiker reflektor pada truk perlu didukung oleh semua pihak,” kata Ahmad.Jadi walaupun kondisi jalan yang gelap, stiker reflektor atau pemantul bisa membantu memantulkan cahaya, sehingga pengemudi yang akan menyalip, tahu sisi terluarnya dari truk tersebut.Pemasangan stiker pemantul ini juga sudah sesuai dengan PP Nomor 55 Tahun 2012. Setiap kendaraan bermotor yang dioperasikan di jalan raya harus memenuhi persyaratan teknis yang salah satunya dilengkapi dengan alat pemantul cahaya.gridoto.com Stiker pemantul cahayaKendaraan barang yang harus menggunakan  stiker pemantul cahaya diantaranya, mobil bak muatan terbuka, bak muatan tertutup, mobil tangki dan mobil concrete pump. Memiliki berat yang diperbolehkan (JBB) paling sedikit 7.500 kilogram.Pada kendaraan barang bagian belakang, dipasang stiker pemantul cahaya berwarna merah. Pemasangannya tidak melebihi 400 milimeter dari sisi bawah dan sedekat mungkin dari sisi terluar kiri dan kanan bak.Baca juga: Ternyata Bahaya Mengganti Gigi saat Mobil Lewat Tanjakan dan Turunan Truk wajib pasang stiker pemantul cahaya atau reflectorBagian samping kiri dan kanan kendaraan barang, ditempel stiker pemantul cahaya berwarna kuning. Pemasangan stiker tidak melebihi 400 milimeter dari sisi bawah dan sedekat mungkin dari sisi terluar depan dan belakang bak.Jika kendaraan barang tidak dilengkapi dengan alat pemantul cahaya, maka dilarang beroperasi di jalan karena tidak memenuhi persyaratan teknis dan laik jalan. ",otomotif
"Kegiatan mencuci  sepeda motor termasuk salah satu  perawatan yang paling mudah untuk dilakukan. Namun, tak sedikit yang paham soal waktu yang dilarang untuk mencuci  motor.Biasanya, setelah melakukan perjalanan jauh, pemilik motor akan mampir ke tempat pencucian motor. Dalam keadaan mesin motor yang masih panas, motor langsung dibilas.Baca juga: Mulai Sering Hujan Jangan Malas Cuci MotorKebiasaan seperti ini sebaiknya dihindari, karena berpotensi merusak komponen motor yang masih panas. Logikanya, bagian logam pada komponen motor yang masih panas, langsung bersentuhan dengan air dingin saat mencuci, merupakan dua kondisi yang saling bertentangan.Donnyantoro Hindari kebiasaan mencuci motor saat mesin masih dalam keadaan panas.Ketika besi panas langsung terkena air dingin, terjadi ubahan suhu yang drastis. Jika dilakukan terus-menerus dalam jangka panjang, bisa berdampak negatif.Ade Rohman, Technical Service Sub Departmen Head PT Daya Adicipta Motora, mengatakan, pernah ada pengalaman merugikan dari salah satu konsumen. Jadi, blok mesin motor retak karena melakukan pencucian ketika mesin masih dalam kondisi panas.""Hukum fisika menyebutkan saat terjadi perbedaan suhu secara drastis, bisa membuat menimbulkan perubahan, dalam kasus ini besi atau logam yang rusak,"" kata Ade, kepada Kompas.com, beberapa waktu lalu.Baca juga: Bolehkah Cuci Motor Pakai Sabun Colek?Bagi motor yang menggunakan pipa knalpot yang dilapisi krom, kebiasaan tersebut juga dapat mengubah warnanya menjadi kekuningan.""Saat kondisi suhu mesin masih panas, berikan jeda waktu 5-10 menit sebelum dicuci. Waktu ini akan membuat kondisi mesin dan komponen di dalamnya istirahat sejenak sebelum terguyur air yang punya perbedaan suhu drastis,"" ujar Ade.Ade menambahkan, kebiasaan tersebut dapat mengurangi risiko terjadinya kerusakan yang tidak diinginkan. ",otomotif
"Tak sedikit pemilik kendaraan yang masih bingung cara untuk melakukan pemblokiran surat mobil atau sepeda motor yang sudah dipindahtangankan.Padahal, melakukan pemblokiran Surat Tanda Nomor Kendaraan ( STNK) untuk kendaraan yang sudah dijual sebenarnya tidaklah rumit dan sangat mudah.Bahkan pembekuan STNK tersebut bisa dilakukan tanpa harus datang ke kantor Sistem Administrasi Manunggal Satu Atap ( Samsat).Pemilik kendaraan lama yang baru saja memindahtangankan kendaraannya bisa melakukan pemblokiran secara  daring.Baca juga: Wacana Pajak Mobil Baru Nol Persen, Ingat Lagi Soal Pajak ProgresifHumas Badan Pendapatan Daerah ( Bapenda)  DKI Jakarta Herlinya Ayu mengatakan,  blokir kendaraan bisa dilakukan di rumah atau di mana saja tanpa harus datang ke Samsat.   View this post on Instagram  Hallo Sobat Pajak. Apa itu Tarif Pajak Progresif? Tarif Pajak Progresif adalah Pengenaan Pajak Kendaraan DKI Jakarta. Didasarkan Atas Nama dan/atau Alamat Yang Sama. Sesuai Perda No. 2 Tahun 2015. Besaran Tarif Pajak Progresif seperti ini Sobat Pajak : Kendaraan Pertama Tarif 2% Kendaraan Kedua Tarif 2,5% Kendaraan Ketiga 3% Kendaraan Keempat 3,5% Kendaraan Kelima 4% Dst naik 0,5% tiap penambahan satu kendaraan, Dengan Pengenaan maksimal sebesar 10% Mau tidak kena Pajak Progresif??? Cukup dengan 1 Mobil dan 1 Motor saja. #Pajak #PajakJakarta #PajakKendaraanBermotor #PajakProgresif #SWDKLLJ #SamsatJakarta #BapendaJakarta #NTMCPolri #JasaRaharja #KendaraanBermotor #JktInfo #DKIJakarta @ntmc_polri @pt_jasaraharja @jktinfo @dkijakartaA post shared by  Humas Bapenda Jakarta (@humaspajakjakarta) on Aug 31, 2020 at 12:44am PDTHal ini karena blokir kendaraan bermotor bisa dilakukan secara  online, sehingga bisa dilakukan dari mana saja.“Untuk memblokir STNK bisa dengan membuka linknya https://pajakonline.jakarta.go.id selanjutnya pemilik melakukan registrasi sesuai dengan Nomor Induk Kependudukan (NIK),” kata Herlina saat dihubungi Kompas.com belum lama ini.Setelah melakukan registrasi, Herlina melanjutkan, nantinya data kendaraan yang sesuai dengan NIK akan muncul.Baca juga: Begini Cara Menghitung Pajak Progresif Kendaraan BermotorUntuk melakukan pemblokiran, langkah yang perlu dilakukan yaitu pemilik kendaraan bisa memilih menu PKB (Pemblokiran Kendaraan Bermotor).Selanjutnya bisa memilih jenis pelayanan blokir kendaraan, kemudian memilih nomor kendaraan yang akan diblokir. ",otomotif
